Isolina Ogarita,Muñoz,35005036,23/03/2002
Elba Mirhta,Montoya,35005037,25/08/1999
Reina Eblina,Pinzon,35005038,26/02/2001
Judit Rosario,Nieto,35005039,20/01/2002
Inocencia Esther,Mendoza,35005040,15/01/1998
Lilli Eva,Coral,35005041,22/03/2003
Ester Haydee,Dussán,35005042,02/07/1999
Dardo Absalon,Fino,35005043,18/09/2002
Ramon Teodoso,Pinzon,35005044,21/03/2003
Carmen Reina,Mejia,35005045,12/12/1999
Norberto Bienvenido,Lopez,35005046,24/02/1999
Nidia Biatris,Cortés,35005047,16/08/2003
Raul Riquelme,Polo,35005048,06/05/2001
Ricardo Francisco,Delgado,35005049,01/06/2003
Nicolaza Del Rosario,Hernández,35005050,17/09/2001
Lucindo Sofanor,Montoya,35005051,04/04/1998
Ruben Ibrain,Rey,35005052,07/07/2002
Julio Irineo,Guacas,35005053,14/10/1998
Esilda Isabel,Barjuch,35005054,07/10/2002
Aurora Zunilda,Rueda,35005055,23/02/2002
Nicandro Dionicio,Lopez,35005056,09/09/1998
Martha Blanca,Forero,35005057,13/01/1998
Sergio Dardo,Ruiz,35005058,04/05/2002
Diana Otilia Lea,Horta,35005059,08/07/2003
Jesus Hilda,Vargas,35005060,25/11/1999
Germán Héctor,Rocha,35005061,02/03/1999
María Susana Teresita,Bravo,35005062,11/05/1998
Felipa Edel,Camargo,35005063,13/03/2001
Terencio Artemio,Barrera,35005064,18/07/2001
Avelino De Jesus,García,35005065,13/08/2003
Héctor Hermindo,Villa,35005066,15/03/1999
Edail Luisa,Varon,35005067,09/09/2001
Noemi Pascuala,Pinzon,35005068,26/02/2003
Felisa Florinda,Torres,35005069,05/09/1999
Eusebio Ruperto,Moncaleano,35005070,01/05/2000
Eduardo Francisco Norberto,Muñoz,35005071,19/03/2000
Angela Tereza,Horta,35005072,23/01/2003
Herminda Ester,Polo,35005073,19/11/2001
Isidoro Luis María,Ortega,35005074,06/07/2001
Hector Abdon,Rocha,35005075,11/08/2000
Julia Nelly,Guacas,35005076,17/01/2002
Maria Atanacia,Lopez,35005077,21/01/2001
Cristobal Abel,Acero,35005078,05/08/2001
Noemi Esther Margarita,Mogollón,35005079,28/01/2002
Mabel Leda,Coral,35005080,08/09/2003
Juana Jacinta,Zúñiga,35005081,21/02/2003
Atanasia Yoko,Estudiantes,35005082,11/02/1998
Petrona Cayetana,Tarquino,35005083,07/05/2001
Angel Feliciano,Rey,35005084,26/11/2003
Eleuterio Benito,Castiblanco,35005085,04/01/2001
Juana Edilia,Herrera,35005086,22/07/1998
Hugo Washington de Jesus,Zúñiga,35005087,08/06/1999
Rebeca Andina,Mejia,35005088,12/11/1998
Silvia Leticia,Montoya,35005089,16/07/2002
Corina Vilma,Gonzalez,35005090,27/04/2001
Delfin Maria,Fino,35005091,12/11/2001
Miriam Elina,Rodríguez,35005092,10/01/1998
Elena Alejandra,Novoa,35005093,17/07/2000
Rosalia Aida,Alfonso,35005094,06/10/1999
Bruno Ernesto,Alfonso,35005095,07/11/2000
Jose Antonio Ricardo,Sierra,35005096,19/12/1999
Maximo Bernabe,Barrera,35005097,08/10/1998
Eleodoro Ramon,Alfonso,35005098,18/06/2001
Fidel Eliseo,Forero,35005099,10/02/1998
Nieves Damiana,Mendoza,35005100,20/07/1998
Tomas Florentino,Puerto,35005101,17/10/2003
Rafael Oreste,Castiblanco,35005102,19/04/2003
Alfredo Samuel,Montoya,35005103,11/09/2000
Catalina Leonor,Mendoza,35005104,16/11/1998
Marta Luisa Del Valle,Gonzalez,35005105,08/04/1998
Severa Dominga,Hernández,35005106,18/07/1999
Teresito Raul,Cortés,35005107,08/04/1998
Nelva Lidia,Pinzon,35005108,17/05/2000
Nicolasa Elena,Vargas,35005109,27/12/1998
Elis Yolanda,Barrera,35005110,27/01/2002
Enrique Victor Norberto,Ruiz,35005111,11/06/2000
Daniel Gregorio,Cervantes,35005112,08/02/1999
Edovijida,Rocha,35005113,11/08/1999
Santiago Ruben,Dussán,35005114,25/07/1999
Dora Reyna,Estudiantes,35005115,22/05/2001
Leontina Ana,Villa,35005116,09/03/1999
Edita Dominga Ana,Garcia,35005117,07/11/2003
Ana Gabina,Zúñiga,35005118,03/12/2002
Soon Ok,Estudiantes,35005119,25/06/1998
Dorotea Beatriz Eugenia,Botero,35005120,24/08/1999
Santa Madalena,Montoya,35005121,15/12/2002
Epifanio Adolfo,Pinzon,35005122,07/11/2000
Delia Santos,Sanchez,35005123,25/11/2001
Vilma Maria Del Carmen,Puerto,35005124,18/11/1998
Zunilde Mercedes,Lopez,35005125,23/07/2003
Augusto Raul Alberto,Barthel,35005126,24/08/2003
Vicenta Clara,Montoya,35005127,10/09/2003
Lucía Eulogia,Vargas,35005128,19/05/1998
Arnaldo Del Valle,Mejia,35005129,10/01/1998
Susana Segunda,Montoya,35005130,08/05/2001
Gloria Diby Edith,García,35005131,07/08/2003
Felipa Elsa,Cruz,35005132,23/10/2000
Graciela Catalina Clementina,Botero,35005133,06/02/1999
Ida Trinidad Norma,Novoa,35005134,17/12/1998
Cecilia Adriana,Fernández,35005135,08/05/2003
Edith Graciela,Montoya,35005136,09/01/2000
Marta Betsabe,Aristizabal,35005137,16/10/2000
Bruno Esteban,Rocha,35005138,28/11/2001
Bonifacia Alicia,Herrera,35005139,15/07/1999
Waldo Jose,Barthel,35005140,18/12/1999
Graciela Juana Teresa,Polo,35005141,19/06/1999
Soledad Del Valle,Novoa,35005142,25/02/1998
Lorenzo Palmiro,Dussán,35005143,08/12/2002
Gladys Clotilde,Torres,35005144,17/02/1999
Pedro De Jesus,Ruiz,35005145,19/07/1998
Nelson Maximiliano,Diaz,35005146,01/10/2002
Rumalda Mercedes,Villa,35005147,25/06/2002
Prefi,Castiblanco,35005148,03/01/2001
Lydia Zulema,Mejia,35005149,24/10/2002
Evaristo Jorge,Navia,35005150,07/04/2002
Benjamin Arturo,Cortés,35005151,07/12/1998
Norma Dorina,Polo,35005152,15/10/2001
Ernestina Rosina,Hernandez,35005153,13/02/2000
Myrtha Olga,Gonzalez,35005154,12/05/2000
Cristina Otilia,Garcia,35005155,28/06/1999
Olga De Los Angeles,Garcia,35005156,06/06/1999
Josefina Petronila,Botero,35005157,05/12/2002
Otilde Del Carmen,Rueda,35005158,22/10/1998
Jacinta Sofia,Perez,35005159,01/10/1998
MARIA DESIDERIA,Mendoza,35005160,26/07/2002
Aroldo Nestor,Zúñiga,35005161,13/09/2002
Ester Liliana,Quesada,35005162,10/10/2001
Andres Martires,Dussán,35005163,07/08/1999
Marcy,Acevedo,35005164,12/06/2000
Otto Walter,Cruz,35005165,27/03/1999
Teresa del Jesus,Rocha,35005166,01/10/2002
Magno,Romero,35005167,27/07/1999
Adela Bernardina,Suarique,35005168,14/05/2001
Eva Myriam,Acevedo,35005169,06/08/2003
Mercedes Saturnina,Bravo,35005170,09/09/1998
Fulvia Victorina,Muñoz,35005171,26/02/2000
Eunisia,Novoa,35005172,02/10/1998
Jorge Dante del Rosario,Nieto,35005173,25/08/2000
Noemi Rosa,Sierra,35005174,14/03/2002
Cledi Maria,Lopez,35005175,24/06/2003
Eloina,Estudiantes,35005176,17/12/1999
Francisco Ermogenes,Muñoz,35005177,08/04/2001
Maria Elena Nicolasa,Muñoz,35005178,01/03/1999
Horacio Haroldo Nicolas,Orozco,35005179,26/04/2003
Dolores Francisca,Navia,35005180,11/02/2002
Feliciana De Jesus,Puerto,35005181,08/09/2000
Purisima Aurora,Jimenez,35005182,07/03/2002
Olivia Carmen,Barthel,35005183,12/11/2000
Carmen Consuelo,Muñoz,35005184,14/02/1999
Feliza Margarita,Barjuch,35005185,10/10/2002
Rosa Elidia,Diaz,35005186,25/12/2001
Maria De Las Nieves Teresa,Lanao,35005187,24/04/1999
Carmen Donatila,Acero,35005188,27/07/1999
Eulalio Silvio,Sánchez,35005189,28/12/2003
Rita Adelaida,Pinzon,35005190,05/09/2001
Eleuterio Horacio,Fernández,35005191,06/07/1999
Elena Mariana,Barjuch,35005192,09/09/1998
Carlos Hugo Dionisio,Jimenez,35005193,03/02/2002
Pasqualino,Barrera,35005194,02/01/2003
Sara Abigail,Dussán,35005195,18/03/1998
Atilio Manfredo,Coral,35005196,25/11/2002
Franco Aurelio,Delgado,35005197,18/07/2001
Susana Sara,Fernández,35005198,28/07/2001
Julian Geronimo,Sierra,35005199,12/04/1999
Iris Victoria,Cortés,35005200,21/10/1998
Esteban Cesar,Dueñas,35005201,13/12/1999
Jacinto Emiliano,Navia,35005202,27/01/2001
Margarita Mafalda,Herrera,35005203,04/06/2002
Eustasia,Castaño,35005204,03/09/2001
Moises Rolando,Acero,35005205,16/04/2000
Ramon Facundo,Muñoz,35005206,01/08/2000
Olga De Las Mercedes,Ruiz,35005207,02/09/2000
Miguel Acacio,García,35005208,04/08/2003
Mario Eduviges,Polo,35005209,06/09/2000
Rufina Onesima,Sánchez,35005210,17/01/1999
Jung He,Rocha,35005211,13/06/2000
Saverio Juan,Guacas,35005212,08/05/1998
Rita Del Carmen,Lopez,35005213,05/09/2003
Domingo Dalmacio,Diaz,35005214,10/05/1999
Orlando Isidro,Castiblanco,35005215,04/03/2000
Humberto Elio,Muñoz,35005216,11/09/2002
Nestor Bartolo,Guerrero,35005217,24/04/2000
Oscar José.,Ruiz,35005218,12/08/1998
Celia Gregoria,Cervantes,35005219,12/01/1998
Petrona Belén,Cervantes,35005220,08/05/2002
Maria Martha,Camargo,35005221,09/10/2003
Carlos Ramon Enrique,Delgado,35005222,10/01/2000
Ambrosia Ignacia,Barthel,35005223,04/04/1999
Luis Alberto Inocencio,Mahecha,35005224,05/11/2000
Nelida Lidia,Fino,35005225,27/02/2000
Renato Luis,Bravo,35005226,04/09/1998
Anibal Florentino,Sierra,35005227,22/01/2001
Francisca Honoria,Mejia,35005228,06/06/2000
Riziero,Bolívar,35005229,06/08/2001
Pablo Sabina Donato,Hernandez,35005230,06/07/1999
Rita Estela,Puerto,35005231,23/02/2002
Edis Del Valle,Guacas,35005232,13/03/2000
Amalia Sofia Rita,Lopez,35005233,27/09/1998
Angel Orfilio,Mejia,35005234,02/02/2003
Elvira Crescencia,Quesada,35005235,05/09/2003
Nelly Sunilda,Coral,35005236,23/01/2001
Olga Genuaria,Suarique,35005237,17/02/2001
Justo,Sanchez,35005238,22/03/2000
Alejandro Argentino,Hernandez,35005239,12/07/1998
Alicia Pierina,Rueda,35005240,01/02/2003
Justina Gladis,Diaz,35005241,25/04/1999
Marcial Adolfo,Perez,35005242,25/03/2002
Rosamel Segundo,Nieto,35005243,27/10/1998
Blanca Adelicia,Hernandez,35005244,10/11/1998
Norma Haydee Lucía,Rey,35005245,17/05/2003
Dominga Evelia,Cruz,35005246,26/05/1999
America Solana,Dussán,35005247,04/06/2000
Alicia Elvecia,Blanco,35005248,19/04/1998
Yolanda Luz,Hernández,35005249,20/01/2000
Jose Edubin,Perez,35005250,06/04/1998
Lucrecia Madrona,Sanchez,35005251,25/05/2002
Albina Nélida,Polo,35005252,21/07/1999
Celia Haydee Manuela,Sanchez,35005253,01/09/2002
Mirtha Josefa,Torres,35005254,07/02/2002
Aladino Daniel,Dussán,35005255,07/10/2003
Maximo Evaristo,Castaño,35005256,01/09/2001
Wilde,Quesada,35005257,03/03/2003
Mafalda Violeta,Muñoz,35005258,17/02/2001
Rolando Victoriano,Garcia,35005259,21/08/1999
Celinda Leonor,Ruiz,35005260,09/03/1998
Alberto Roque,Torres,35005261,06/03/1998
Erasmo,Mogollón,35005262,01/11/1998
Elida Rosalia,Guerrero,35005263,17/06/2003
Rolando Constantino,Camargo,35005264,24/08/2002
Amancio Alfredo,Fino,35005265,14/07/2002
José Asencio Ramón,Barjuch,35005266,24/04/2001
Elsa Siria,Muñoz,35005267,12/02/2001
Aurora Zulema,Navia,35005268,02/12/1998
Victor  Manuel,Novoa,35005269,18/08/2002
Hector Roberto Salvador,Diaz,35005270,28/03/2000
Corina Vilma,Botero,35005271,27/11/2002
Alicia Susana Elena,Guacas,35005272,15/07/1998
Arjimiro Ricardo,Barthel,35005273,04/04/2002
Halina Zulema,Navia,35005274,15/04/2003
Ramona Rosalina,Herrera,35005275,28/02/1998
Lazaro David,García,35005276,22/10/2001
Maxima Mafalda,Varon,35005277,20/05/2003
Anastacio Roberto,García,35005278,03/03/2001
Vanda Floria,Romero,35005279,01/12/1999
Nemesia Catalina,Diaz,35005280,24/12/2002
Luisa Pompeya,Rueda,35005281,10/07/1999
Ramona Cipriana,Navia,35005282,12/10/1998
Elena Luisa Maria del Carmen,Perez,35005283,26/01/2003
Braulio Bernabel,Cortés,35005284,22/07/2001
Elvira Perla,Herrera,35005285,22/11/2001
Guillermo Gabriel,Garcia,35005286,23/11/1998
Ermelida,Alfonso,35005287,03/08/2002
Blanca Miguelina,Varon,35005288,06/09/2001
Petrona Ysabel,Varon,35005289,07/04/2000
Luis Evaristo,Mahecha,35005290,07/08/2003
Ruy Fernando,Horta,35005291,28/04/2002
Eduarda Rogelia,Fino,35005292,07/02/2000
Blas Mateo,Sánchez,35005293,28/03/1998
Julio Candido,Rocha,35005294,06/10/1998
Benigno Alfredo,Blanco,35005295,08/07/2000
Pedro Esperidion,Suarique,35005296,11/01/1999
Esteban Amadeo,Ortega,35005297,17/01/2002
Marta Audelina,Nieto,35005298,28/10/2003
Juan Florencio,Gonzalez,35005299,13/08/2001
Héctor Juan Humberto,Varon,35005300,09/01/1998
Marina Aida,Diaz,35005301,03/12/2000
Darci Jose,Hernandez,35005302,24/08/1999
Gladi Genoveva,Romero,35005303,10/12/2000
Maria de los Angelines,Forero,35005304,13/03/1999
Elena Cristina Del Valle,Cortés,35005305,09/01/2002
Eumelia Estela,Mogollón,35005306,03/09/2000
Delfa Rosario,Zúñiga,35005307,10/06/1999
Ada Cristina Josefa,Sierra,35005308,16/07/2000
Francisco Eulogio,Herrera,35005309,16/09/2002
Teresa Albertina,Puerto,35005310,21/12/1999
Juan Pedro Victor,Cortés,35005311,08/04/2003
Maria  Irene,Mejia,35005312,08/03/1999
Antonio Sulpicio,Orozco,35005313,13/02/1998
Plinio Alfonso,Garcia,35005314,08/03/1998
Sara Epifania,Villa,35005315,12/02/2000
Francisca Birina,Coral,35005316,20/01/1998
Estela Maria De Las Mercedes,Mejia,35005317,28/06/2002
Eduardo Rosa,Nieto,35005318,10/07/2000
Rufino Epifanio,Rey,35005319,13/11/2000
Luz Divina Beatriz,Cruz,35005320,18/12/2001
Angel Electo,Fino,35005321,20/10/2002
Pura Olga,Lanao,35005322,28/05/1998
Domingo Abdon,Villa,35005323,07/05/2003
Mary Irma,Hernandez,35005324,14/05/1999
Washington Plin,Perez,35005325,16/02/2000
Inocencio Hector,Navia,35005326,14/02/2000
Gladys Ernestina,Pinzon,35005327,07/12/2000
Hortencia Asunción,Delgado,35005328,17/01/2000
Bruno Adolfo,Blanco,35005329,07/02/2001
Haydee Dominga,Moncaleano,35005330,16/11/2001
Carmen Lida,Forero,35005331,03/08/1999
Amparo Gracia,Zúñiga,35005332,23/09/2000
Alejandro Segundo,García,35005333,14/03/2002
Narcisa Victoria,Fernández,35005334,07/02/2003
Ambleto Romano,Herrera,35005335,08/01/2000
Rafael Nazareno,Blanco,35005336,15/06/2002
Norma Jorgelina,Perez,35005337,07/06/2003
Manuela Vicenta,Sánchez,35005338,20/09/2001
Segundo Lorenzo,Gonzalez,35005339,26/05/1999
Adrian Abundio,Gonzalez,35005340,17/10/2003
Eloisa Amelia,Mogollón,35005341,20/03/1999
Plácida Donata,Zúñiga,35005342,26/02/2000
Eligio Amalio,Polo,35005343,09/12/2003
Maria Isabel Sabina,Barthel,35005344,28/03/2000
Saveria Ida,Moncaleano,35005345,03/07/2003
Eva Jesús,Guerrero,35005346,25/04/1999
Reimunda Olga,Lanao,35005347,25/12/2001
Ramona Benita,García,35005348,04/12/2001
Enriqueta Antonia,Dueñas,35005349,28/10/2002
HERMENEGILDO HECTOR,Jimenez,35005350,01/01/1998
Reinalda Argentina,Perez,35005351,28/09/2001
Fidelina Rita,Coral,35005352,16/02/2003
Benita Zulema,Barthel,35005353,12/05/2003
Princesa,Tarquino,35005354,20/05/2000
Rafaela Esther,Guacas,35005355,23/11/1999
Teresita Sara,Sánchez,35005356,20/12/1998
Blanca Lucinda,Castaño,35005357,09/07/2002
Juan Jose Ramon,Acero,35005358,16/04/1999
Panago,Acevedo,35005359,17/03/2003
Enriqueta Camila,Guacas,35005360,23/05/2001
Reinaldo Milciades,Vargas,35005361,07/03/1998
Esther Nelly,Moncaleano,35005362,20/12/2003
Adolfo Evaristo Antonio,Mejia,35005363,26/12/2003
Elvira Evelia,Sierra,35005364,07/01/2003
Leonilde Beatriz Maria,Zúñiga,35005365,02/01/1999
Antonio Bacilio,García,35005366,04/06/1999
Eduardo Prospero,Guerrero,35005367,14/12/2000
Albina Teresa del Carmen,Rey,35005368,24/04/2002
Kadijeh,Lanao,35005369,04/04/2003
Eva Josephat,Blanco,35005370,01/07/2000
Edith Amalia,Lopez,35005371,14/05/1999
Honorita Ester,Romero,35005372,03/05/2003
Eddy Mercedes,Marin,35005373,27/09/2003
Dimas Daniel,Rueda,35005374,26/12/2002
Guillermo Hilario,Ruiz,35005375,02/10/2003
Emerita Julia,Novoa,35005376,22/11/2000
Ladislao Luis,Torres,35005377,19/07/1998
Martiniano Enrique,Castaño,35005378,26/03/1999
Graciela Ada,Barjuch,35005379,16/06/2002
Luciano Alejandro,Hernández,35005380,14/04/2002
Beatríz Aida,Sanchez,35005381,28/04/1999
Javier Ramon Rafael,Mogollón,35005382,22/08/1999
Gení,Rey,35005383,01/05/2001
Egidia Carmen,Garcia,35005384,02/02/2003
Ramona Pura,Fino,35005385,12/12/2003
Emma Domitila,Barjuch,35005386,10/12/2001
Lucia Ceferina,Perez,35005387,03/11/2003
Honorindo Luciano,Rocha,35005388,03/02/2001
Mercedes Braulia,Suarique,35005389,28/06/2001
Martina Arcelina,Diaz,35005390,01/01/2000
Elvira Marta,Novoa,35005391,14/03/1998
Olga Edyd,Bolívar,35005392,26/04/2002
Santa Ofelia,Zúñiga,35005393,04/08/2002
Rafael Venancio,Romero,35005394,20/06/2001
Adela Del Rosario,Fino,35005395,26/05/2003
Perla Josefa,Rocha,35005396,08/12/2001
Alicia Petronila,Cervantes,35005397,06/03/1999
Chang Yoon,Polo,35005398,21/01/2002
Ana Maria Del Carmen Margarita,Alfonso,35005399,09/08/2001
Ramon Placido Osvaldo,Varon,35005400,12/05/2001
Nelida Arminda,Botero,35005401,05/10/2002
Nicolaza del Valle,Puerto,35005402,25/01/1998
Zunilda Librada,Castaño,35005403,15/03/1998
Diana Paulina,Suarique,35005404,12/08/1998
Noemi Laura María,Forero,35005405,12/01/2000
Sipriano Julian,Zúñiga,35005406,21/02/2000
Margarita Olinda,Mendoza,35005407,20/07/1998
Julia Alma,Gonzalez,35005408,12/11/1998
Dominga Esthella,Lopez,35005409,02/07/2001
Amalia Clementina,Rodríguez,35005410,24/03/1998
Asunta,Cortés,35005411,03/08/2000
Lucas Ricardo Arnaldo,Hernandez,35005412,18/05/2001
Angel Roman,Coral,35005413,03/06/2001
Lorenza Eudalda,Zúñiga,35005414,01/01/1998
Sulma Asunta,Delgado,35005415,14/03/2003
Hilario Orencio,Cortés,35005416,03/07/2002
Miguel Ceferino,Fernández,35005417,16/03/1999
Loretta,Cruz,35005418,16/05/2002
Eufemia Nicolasa,Jimenez,35005419,06/02/2000
Ernesto Dante,Navia,35005420,28/03/2001
Mari Julia,Suarique,35005421,23/02/2002
Roque Lauro,Mogollón,35005422,25/05/1999
Azulina,Vargas,35005423,24/02/1998
Clara Marcela Margarita,Garcia,35005424,26/07/2002
Catalina Mauricia,Torres,35005425,02/03/1998
Pabla Aidee,Quesada,35005426,16/07/2003
Onorinda de Mercedes,Herrera,35005427,19/10/1998
Maria Elena Del Carmen,Horta,35005428,15/10/1998
Osvaldo Ivan,Gonzalez,35005429,22/09/2002
Celestino Felipe,Moncaleano,35005430,09/12/1999
Terecita Victoria,Rey,35005431,14/12/2000
Lino Francisco,Marin,35005432,08/03/2002
Hugo Albeto,Moncaleano,35005433,06/09/2003
Vrenilda Cleofe,Navia,35005434,22/06/2001
Edelmira Selva Dora,Botero,35005435,12/08/2002
Sirler Angela,Suarique,35005436,18/01/2003
Adan Carlos,Quesada,35005437,06/01/2001
Estanislada Rosario,Fernández,35005438,15/07/2003
Magdalena Lucila,Dussán,35005439,07/01/2002
Gabino Aristobulo,Castiblanco,35005440,26/03/2002
Antonia Ana,Muñoz,35005441,02/10/2000
Hugo Ventura,Hernández,35005442,19/01/2002
Elena Martha,Suarique,35005443,10/04/2001
Berta Monica,Beltrán,35005444,17/04/2000
Depolito,Delgado,35005445,04/07/2003
Filiberto Antonio,Forero,35005446,21/03/1998
Elida Elena,Mogollón,35005447,24/04/1999
Maria Eva Eulalia,Cruz,35005448,10/02/2003
Pedro Ygnacio,Torres,35005449,27/05/1999
Tomasa Amanda,García,35005450,12/05/2000
Maria Laura Patricia,Estudiantes,35005451,28/11/2003
Divino Antonio,Mejia,35005452,22/11/2003
Olga Maria,Novoa,35005453,16/07/2002
Roberto Eloy,Acero,35005454,04/10/2002
Mireille Cristina Victoria,Coral,35005455,12/03/2000
Amadeo Valentin,Sierra,35005456,07/12/2000
Lucia Presentacion,Castaño,35005457,18/10/1998
Aurora Mercedes,Mendoza,35005458,08/03/1998
Ramona Agueda,Estudiantes,35005459,14/02/2001
Dora Celia Cristina,Montoya,35005460,06/07/2002
Pedro Ramon Nicolas,Horta,35005461,04/05/2001
Leopoldo Gustavo,Bolívar,35005462,16/07/2001
Myriam Del Lujan,Diaz,35005463,19/09/1998
Maria Ramona Diamantina,Cruz,35005464,13/04/2001
Hercilio Albino,Rodríguez,35005465,28/09/1999
Carlos Derceo,Blanco,35005466,12/11/2003
Angela Prudencia,Sierra,35005467,13/12/2002
Ramon Aristóbulo,Mahecha,35005468,24/12/2002
Delia Zulma Rosario,Orozco,35005469,05/10/2003
Carmen Julia Beatriz,Diaz,35005470,06/05/2002
Mette Christenza,Horta,35005471,22/11/2003
Amancio Silvio,Mendoza,35005472,23/12/2000
Lila Jorgelina,Castiblanco,35005473,04/05/2000
Valentin Conrado,Hernandez,35005474,10/05/2001
Mabel Aida,Lopez,35005475,20/07/1998
Nereo Ricardo,Zúñiga,35005476,27/01/2001
Dionicio Juan,Muñoz,35005477,08/05/2002
Guilberto Armando,Nieto,35005478,12/11/1998
Nativida Irene,Romero,35005479,07/09/1998
Emilia Zunilda Alejandra,Forero,35005480,27/12/2001
Samuel Santos,Orozco,35005481,02/01/2001
Armando Jose Mario,Diaz,35005482,02/01/1998
Silvia Maria Magdalena,Suarique,35005483,02/04/1999
Herminio Felipe,Fernández,35005484,03/06/2001
Victorio Rodolfo,Coral,35005485,20/10/2000
Ermelinda Sagrada,Estudiantes,35005486,22/04/2001
Lelio,Muñoz,35005487,27/01/2000
Leandro Adolfo,Beltrán,35005488,05/03/2001
Jorge Ricardo Luis,Villa,35005489,14/10/2000
Angelita Francisca,Mogollón,35005490,14/05/1999
Blanca Felicita,Fernández,35005491,20/08/2002
Hernan Jose,Perez,35005492,01/01/1999
Jose Arturo Francisco,Aristizabal,35005493,06/02/2002
Berto Luis,Marin,35005494,02/11/2003
Jin Gu,Acevedo,35005495,15/01/2000
Maria Dejesus,Castaño,35005496,16/07/1999
Rufina Elvira,Sierra,35005497,14/04/1998
Andrés Clemente,Orozco,35005498,05/10/2000
FANNY DOLORES,Orozco,35005499,03/10/2001
Eduardo Manuel Vicente,Sierra,35005500,24/10/2003
Paula Nicolasa,Forero,35005501,20/06/1999
Juan Miguel Hector,Rueda,35005502,17/03/1998
Lidia Clementina,Perez,35005503,26/01/2000
Sofia Amanda,Puerto,35005504,22/02/2000
Emilio Marcos,Torres,35005505,26/07/2000
Teodosia Rosa,Torres,35005506,08/03/1998
Edila Leonor del Carmen,Hernández,35005507,11/03/2000
Alfredo Luis Ignacio,Ruiz,35005508,22/04/1998
Perfecto Neri,Tarquino,35005509,19/07/1999
Silvina Stella,Estudiantes,35005510,11/06/2001
Francisco De San Ramón,Fernández,35005511,24/10/1998
Hermitanio,Rodríguez,35005512,06/08/2002
Cirila Lujan,Aristizabal,35005513,25/01/2001
Marcial Gaudioso,Varon,35005514,24/04/2001
Raimunda Delia,Acero,35005515,17/11/2003
Frida Anabel,Orozco,35005516,05/03/1998
Victor Rento,Montoya,35005517,02/05/2003
Amian Martin,Marin,35005518,14/10/2003
Mateo Melecio,Nieto,35005519,27/01/2003
Celia Ascencion,Muñoz,35005520,04/08/2003
Juan Constancio,Perez,35005521,13/03/2003
Osvaldo Elio,Rocha,35005522,15/06/1999
Clara Viviana,Moncaleano,35005523,03/06/1999
Soledad del Carmen,Mahecha,35005524,15/09/1998
Mauro Carlos,Cruz,35005525,15/08/2001
Edith Amanda,Rocha,35005526,15/09/1999
Lindolfo Romulo,Herrera,35005527,16/02/2001
Ichizo,Rocha,35005528,22/02/2003
Remberto Cesar,Delgado,35005529,25/02/2003
Gabriel Cirilo,Estudiantes,35005530,08/05/1999
Argentina Irene,Suarique,35005531,28/05/1998
Alejandra Francisca,Herrera,35005532,23/09/2002
Griselda Amanda,Castiblanco,35005533,18/10/2000
Teodosio Aniceto,Montoya,35005534,04/03/1999
Amalia Ramona,Bolívar,35005535,18/02/2000
Maria Alisia,Barjuch,35005536,13/01/1998
Dionisia Eva,Sánchez,35005537,24/11/2001
Floreal Alberto,Hernández,35005538,23/08/1999
Lindi,Dueñas,35005539,05/07/2001
Julio Waldino,Cruz,35005540,27/10/2002
Eduardo Bernardino,Beltrán,35005541,07/05/1999
Natalia Angela,Polo,35005542,10/01/2003
Rosa Delina,Hernandez,35005543,12/04/2001
María Bernardita,Barrera,35005544,20/03/2003
Iris Antonia Enriqueta,Mendoza,35005545,04/11/2002
Paloma Casilda,Ruiz,35005546,15/06/2001
Juan Rosauro,Montoya,35005547,20/12/2002
Emilia Enriqueta,Castaño,35005548,01/12/2002
Karen Dorotea,Guerrero,35005549,12/07/1998
Gladys  Noemi,Herrera,35005550,15/04/2002
Iris Maria Cristina,Quesada,35005551,26/03/2001
Transito America,Acero,35005552,18/04/2003
Lidia Catalina Lucia,Romero,35005553,22/10/1999
Leonidas Francisco,Beltrán,35005554,25/09/2003
Sebera Florencia,Zúñiga,35005555,04/11/1998
Amalia Juana Marta,Ortega,35005556,05/12/1998
Nora Nelda,Garcia,35005557,10/02/1999
Domingo Donato,Castiblanco,35005558,22/08/1998
Dominga Amanda,Novoa,35005559,08/01/2000
Heraldo Hector,Rodríguez,35005560,20/09/2001
Lazaro Salvador,Rodríguez,35005561,02/09/2001
Toribio Martin,Quesada,35005562,15/05/2002
Daniel Albino,Aristizabal,35005563,06/12/2000
Kyong Woo,Tarquino,35005564,24/03/2001
Carmen Ada,Estudiantes,35005565,26/11/2000
Joaquín Patricio,Tarquino,35005566,04/05/2000
Santos Fernando,Cortés,35005567,16/09/1999
Graciela Ines,Rocha,35005568,19/07/2000
Ascanio Miguel,Rodríguez,35005569,04/11/2000
Ronald Augusto,Dueñas,35005570,06/10/1999
Eliseo Elpidio,Polo,35005571,14/05/1999
Selva Maxima,Tarquino,35005572,05/12/1999
Celestina Victoria,Fernández,35005573,23/03/2003
Albino Antonio Francisco,Garcia,35005574,04/05/2000
Hedy Beatriz,Perez,35005575,04/07/2002
Raimunda Marta,Varon,35005576,14/08/1999
Edita Mirta,Castiblanco,35005577,21/01/2000
Armando Jose,Mendoza,35005578,13/12/2003
Jose Miguel Luis,Guacas,35005579,17/11/1998
Lino Maria,Castaño,35005580,13/07/1999
Adolfo Bernardo Modesto,Aristizabal,35005581,25/02/2000
